holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Time
None,294.58,0,0,1,Clear,sky is clear,17-09-2016 16:00,4459,16:00
None,294.52,0,0,1,Clear,sky is clear,17-09-2016 17:00,4636,17:00
None,294.15,0,0,1,Clear,sky is clear,17-09-2016 18:00,4019,18:00
None,292.16,0,0,1,Clear,sky is clear,17-09-2016 19:00,3592,19:00
None,288.55,0,0,1,Clear,sky is clear,17-09-2016 20:00,3258,20:00
None,286.45,0,0,1,Clear,sky is clear,17-09-2016 21:00,2932,21:00
None,285.59,0,0,1,Mist,mist,17-09-2016 22:00,3029,22:00
None,285.23,0,0,1,Clear,sky is clear,17-09-2016 23:00,2984,23:00
None,284.96,0,0,1,Clear,sky is clear,18-09-2016 00:00,1617,00:00
None,284.76,0,0,1,Clear,sky is clear,18-09-2016 01:00,939,01:00
None,284.54,0,0,1,Mist,mist,18-09-2016 02:00,623,02:00
None,284.61,0,0,1,Mist,mist,18-09-2016 03:00,391,03:00
None,284.47,0,0,1,Mist,mist,18-09-2016 04:00,422,04:00
None,284.96,0,0,1,Mist,mist,18-09-2016 05:00,666,05:00
None,285.34,0,0,1,Clear,sky is clear,18-09-2016 06:00,1204,06:00
None,285.37,0,0,1,Clear,sky is clear,18-09-2016 07:00,1794,07:00
None,287.06,0,0,1,Clear,sky is clear,18-09-2016 08:00,2948,08:00
None,289.6,0,0,1,Clear,sky is clear,18-09-2016 09:00,3422,09:00
None,290.47,0,0,1,Clear,sky is clear,18-09-2016 10:00,3759,10:00
None,297.77,0,0,1,Clear,sky is clear,18-09-2016 13:00,4835,13:00
None,299.05,0,0,75,Clouds,broken clouds,18-09-2016 14:00,4933,14:00
None,299.83,0,0,1,Clear,sky is clear,18-09-2016 15:00,4959,15:00
None,300.39,0,0,1,Clear,sky is clear,18-09-2016 16:00,5053,16:00
None,299.97,0,0,1,Clear,sky is clear,18-09-2016 17:00,4609,17:00
None,299.18,0,0,1,Clear,sky is clear,18-09-2016 18:00,4223,18:00
None,297.54,0,0,1,Rain,light rain,18-09-2016 19:00,3201,19:00
None,296.79,0,0,75,Clouds,broken clouds,18-09-2016 20:00,2494,20:00
None,295.68,0,0,1,Clear,sky is clear,18-09-2016 21:00,2110,21:00
None,295.29,0,0,1,Clear,sky is clear,18-09-2016 22:00,1671,22:00
None,294.99,0,0,1,Clear,sky is clear,18-09-2016 23:00,1712,23:00
None,294.94,0,0,1,Clear,sky is clear,19-09-2016 00:00,757,00:00
None,294.04,0,0,1,Clear,sky is clear,19-09-2016 01:00,482,01:00
None,293.4,0,0,1,Clear,sky is clear,19-09-2016 02:00,354,02:00
None,292.49,0,0,1,Clear,sky is clear,19-09-2016 03:00,387,03:00
None,290.89,0,0,0,Clear,Sky is Clear,19-09-2016 04:00,969,04:00
None,290.48,0,0,0,Clear,Sky is Clear,19-09-2016 05:00,2845,05:00
None,290.45,0,0,0,Clear,Sky is Clear,19-09-2016 06:00,5615,06:00
None,290.28,0,0,0,Clear,Sky is Clear,19-09-2016 07:00,6298,07:00
None,290.66,0,0,0,Clear,Sky is Clear,19-09-2016 08:00,5294,08:00
None,291.22,0,0,0,Clear,Sky is Clear,19-09-2016 09:00,4728,09:00
None,289.79,0,0,0,Clear,Sky is Clear,19-09-2016 10:00,4189,10:00
None,289.26,0.25,0,0,Rain,light rain,19-09-2016 11:00,4343,11:00
None,293.46,0,0,8,Clear,sky is clear,19-09-2016 12:00,4215,12:00
None,296.55,0,0,8,Clear,sky is clear,19-09-2016 13:00,4199,13:00
None,297.88,0,0,80,Clouds,broken clouds,19-09-2016 14:00,4442,14:00
None,299.58,0,0,0,Clear,Sky is Clear,19-09-2016 15:00,4944,15:00
None,298.15,0,0,0,Clear,Sky is Clear,19-09-2016 16:00,6078,16:00
None,298.06,0,0,0,Clear,Sky is Clear,19-09-2016 17:00,5500,17:00
None,296.94,0,0,0,Clear,Sky is Clear,19-09-2016 18:00,4047,18:00
None,293.25,0,0,0,Clear,Sky is Clear,19-09-2016 19:00,3137,19:00
None,290.61,0,0,0,Clear,Sky is Clear,19-09-2016 20:00,2372,20:00
None,288.57,0,0,0,Clear,Sky is Clear,19-09-2016 21:00,2073,21:00
None,287.69,0,0,0,Clear,Sky is Clear,19-09-2016 22:00,1446,22:00
None,287.26,0,0,0,Clear,Sky is Clear,19-09-2016 23:00,898,23:00
None,286.19,0,0,0,Clear,Sky is Clear,20-09-2016 00:00,578,00:00
None,286.02,0,0,0,Clear,Sky is Clear,20-09-2016 01:00,396,01:00
None,285.46,0,0,0,Clear,Sky is Clear,20-09-2016 02:00,391,02:00
None,285.17,0,0,0,Clear,Sky is Clear,20-09-2016 03:00,518,03:00
None,285.14,0,0,0,Clear,Sky is Clear,20-09-2016 04:00,1116,04:00
None,284.79,0,0,0,Clear,Sky is Clear,20-09-2016 05:00,3176,05:00
None,285.14,0,0,32,Clouds,scattered clouds,20-09-2016 06:00,5904,06:00
None,285.01,0,0,32,Clouds,scattered clouds,20-09-2016 07:00,5887,07:00
None,286.28,0,0,32,Clouds,scattered clouds,20-09-2016 08:00,6224,08:00
None,288,0,0,12,Clouds,few clouds,20-09-2016 10:00,4438,10:00
None,293.89,0,0,12,Clouds,few clouds,20-09-2016 11:00,4220,11:00
None,294,0,0,0,Clear,Sky is Clear,20-09-2016 12:00,4415,12:00
None,294.32,0,0,0,Clear,Sky is Clear,20-09-2016 13:00,4351,13:00
None,298.79,0,0,0,Clear,Sky is Clear,20-09-2016 14:00,4451,14:00
None,299.7,0,0,24,Clouds,few clouds,20-09-2016 15:00,4928,15:00
None,298.46,0,0,24,Clouds,few clouds,20-09-2016 16:00,6356,16:00
None,298.32,0,0,24,Clouds,few clouds,20-09-2016 17:00,6026,17:00
None,296.59,0,0,36,Clouds,scattered clouds,20-09-2016 18:00,4469,18:00
None,295.22,0,0,36,Clouds,scattered clouds,20-09-2016 19:00,3233,19:00
None,293.75,0,0,36,Clouds,scattered clouds,20-09-2016 20:00,2755,20:00
None,293.15,0,0,88,Rain,light rain,20-09-2016 21:00,2298,21:00
None,292.94,0,0,88,Rain,light rain,20-09-2016 22:00,1550,22:00
None,292.5,0,0,88,Rain,light rain,20-09-2016 23:00,997,23:00
None,292.29,0,0,48,Rain,light rain,21-09-2016 00:00,448,00:00
None,291.22,0,0,48,Rain,light rain,21-09-2016 01:00,311,01:00
None,290.83,0,0,48,Rain,light rain,21-09-2016 02:00,239,02:00
None,290.56,0,0,0,Clear,Sky is Clear,21-09-2016 03:00,335,03:00
None,290.23,0,0,0,Clear,Sky is Clear,21-09-2016 04:00,853,04:00
None,290.25,0,0,0,Clear,Sky is Clear,21-09-2016 05:00,2821,05:00
None,289.71,0,0,0,Clear,Sky is Clear,21-09-2016 06:00,5631,06:00
None,289.7,0,0,0,Clear,Sky is Clear,21-09-2016 07:00,6419,07:00
None,288.48,0,0,0,Clear,Sky is Clear,21-09-2016 08:00,6011,08:00
None,289.53,0,0,92,Clouds,overcast clouds,21-09-2016 09:00,5086,09:00
None,289.69,0,0,92,Clouds,overcast clouds,21-09-2016 10:00,4325,10:00
None,289.94,0,0,100,Rain,light rain,21-09-2016 11:00,4557,11:00
None,293.996,0,0,100,Rain,light rain,21-09-2016 12:00,4654,12:00
None,293.996,0,0,100,Rain,light rain,21-09-2016 13:00,4499,13:00
None,293.996,0,0,100,Rain,light rain,21-09-2016 14:00,4827,14:00
None,289.775,0,0,56,Clouds,broken clouds,21-09-2016 15:00,5365,15:00
None,289.775,0,0,56,Clouds,broken clouds,21-09-2016 15:00,5365,15:00
None,289.775,0,0,56,Clouds,broken clouds,21-09-2016 16:00,6395,16:00
None,291.83,0,0,88,Rain,light rain,21-09-2016 17:00,5899,17:00
None,290.38,0,0,100,Rain,moderate rain,21-09-2016 18:00,4258,18:00
None,291.69,0,0,100,Rain,moderate rain,21-09-2016 19:00,3164,19:00
None,290.26,15.75,0,92,Rain,heavy intensity rain,21-09-2016 21:00,2086,21:00
None,290.21,5.42,0,92,Rain,heavy intensity rain,21-09-2016 22:00,1329,22:00
None,290.04,0.51,0,92,Rain,light rain,21-09-2016 23:00,793,23:00
None,289.67,3.64,0,92,Rain,moderate rain,22-09-2016 00:00,444,00:00
None,289.89,4.57,0,92,Rain,heavy intensity rain,22-09-2016 01:00,291,01:00
None,289.81,2.03,0,76,Rain,moderate rain,22-09-2016 02:00,218,02:00
None,290.08,0,0,76,Rain,light rain,22-09-2016 03:00,313,03:00
None,290.01,0.51,0,76,Rain,light rain,22-09-2016 04:00,900,04:00
None,289.87,1.52,0,76,Rain,moderate rain,22-09-2016 05:00,2758,05:00
None,289.62,1.02,0,80,Rain,moderate rain,22-09-2016 06:00,5559,06:00
None,289.6,0,0,80,Clouds,broken clouds,22-09-2016 07:00,5868,07:00
None,289.37,0,0,80,Clouds,broken clouds,22-09-2016 08:00,5456,08:00
None,289.57,0,0,92,Rain,light rain,22-09-2016 09:00,4769,09:00
None,289.92,0,0,92,Rain,light rain,22-09-2016 10:00,4434,10:00
None,290.62,0,0,92,Rain,light rain,22-09-2016 11:00,4452,11:00
None,290.41,0,0,92,Rain,light rain,22-09-2016 12:00,4524,12:00
None,291.86,0,0,92,Rain,light rain,22-09-2016 13:00,4671,13:00
None,291.2,0,0,100,Clouds,overcast clouds,22-09-2016 14:00,5030,14:00
None,291.33,0,0,100,Clouds,overcast clouds,22-09-2016 15:00,5470,15:00
None,291.12,0,0,100,Clouds,overcast clouds,22-09-2016 16:00,6597,16:00
None,289.89,0,0,92,Rain,moderate rain,22-09-2016 17:00,5934,17:00
None,289.57,0,0,92,Rain,moderate rain,22-09-2016 18:00,4449,18:00
None,289.54,0,0,92,Rain,moderate rain,22-09-2016 19:00,3058,19:00
None,288.81,0,0,92,Rain,moderate rain,22-09-2016 20:00,2462,20:00
None,288.92,0,0,92,Rain,moderate rain,22-09-2016 21:00,2036,21:00
None,289.02,0,0,92,Rain,moderate rain,22-09-2016 22:00,1155,22:00
None,288.7,0,0,92,Rain,light rain,22-09-2016 23:00,854,23:00
None,288.13,0,0,92,Rain,light rain,23-09-2016 00:00,624,00:00
None,288.13,0,0,92,Rain,light rain,23-09-2016 01:00,379,01:00
None,287.73,0,0,92,Rain,light rain,23-09-2016 02:00,262,02:00
None,287.59,0,0,92,Rain,light rain,23-09-2016 03:00,358,03:00
None,287.45,0,0,92,Rain,light rain,23-09-2016 04:00,781,04:00
None,287.59,0,0,92,Rain,light rain,23-09-2016 05:00,2617,05:00
None,287.39,0,0,92,Rain,light rain,23-09-2016 06:00,5345,06:00
None,287.57,0,0,92,Rain,light rain,23-09-2016 07:00,6098,07:00
None,288.11,0,0,76,Rain,light rain,23-09-2016 08:00,4934,08:00
None,288.27,0,0,80,Clouds,broken clouds,23-09-2016 09:00,4724,09:00
None,289.15,0,0,80,Clouds,broken clouds,23-09-2016 10:00,4261,10:00
None,291.12,0,0,80,Clouds,broken clouds,23-09-2016 11:00,4394,11:00
None,293.57,0,0,36,Clouds,scattered clouds,23-09-2016 12:00,4500,12:00
None,292.89,0,0,36,Clouds,scattered clouds,23-09-2016 13:00,4538,13:00
None,292.2,0,0,92,Clouds,overcast clouds,23-09-2016 14:00,4794,14:00
None,290.77,7.13,0,92,Rain,heavy intensity rain,23-09-2016 15:00,5400,15:00
None,290.8,1.52,0,92,Rain,moderate rain,23-09-2016 16:00,5644,16:00
None,290.38,3.94,0,76,Rain,moderate rain,23-09-2016 17:00,5173,17:00
None,290.41,2.29,0,76,Rain,moderate rain,23-09-2016 18:00,4356,18:00
None,289.94,0.25,0,76,Rain,light rain,23-09-2016 19:00,3243,19:00
None,289.96,0,0,92,Clouds,overcast clouds,23-09-2016 20:00,2571,20:00
None,289.96,0,0,92,Clouds,overcast clouds,23-09-2016 21:00,2755,21:00
None,290.23,0,0,92,Clouds,overcast clouds,23-09-2016 22:00,2304,22:00
None,290.49,0,0,92,Clouds,overcast clouds,23-09-2016 23:00,1604,23:00
None,290.38,0,0,92,Clouds,overcast clouds,24-09-2016 00:00,1089,00:00
None,290.37,0,0,92,Clouds,overcast clouds,24-09-2016 01:00,793,01:00
None,290.38,0,0,92,Rain,light rain,24-09-2016 02:00,592,02:00
None,290.62,0,0,92,Rain,light rain,24-09-2016 03:00,448,03:00
None,290.62,0,0,92,Rain,light rain,24-09-2016 04:00,514,04:00
None,290.59,0,0,92,Rain,light rain,24-09-2016 05:00,968,05:00
None,290.58,0,0,92,Rain,light rain,24-09-2016 06:00,1660,06:00
None,290.37,0,0,92,Rain,light rain,24-09-2016 07:00,2542,07:00
None,290.22,0,0,88,Rain,light rain,24-09-2016 08:00,3470,08:00
None,290.22,0,0,80,Clouds,broken clouds,24-09-2016 09:00,4187,09:00
None,290.55,0,0,80,Clouds,broken clouds,24-09-2016 10:00,4404,10:00
None,290.93,0,0,80,Clouds,broken clouds,24-09-2016 11:00,4104,11:00
None,291.91,0,0,48,Clouds,scattered clouds,24-09-2016 12:00,4666,12:00
None,293.12,0,0,48,Clouds,scattered clouds,24-09-2016 13:00,4471,13:00
None,293.83,0,0,24,Clouds,few clouds,24-09-2016 14:00,4483,14:00
None,295.38,0,0,24,Clouds,few clouds,24-09-2016 15:00,4489,15:00
None,295.49,0,0,24,Clouds,few clouds,24-09-2016 16:00,4536,16:00
None,293.84,0,0,24,Clouds,few clouds,24-09-2016 17:00,4448,17:00
None,293.3,0,0,80,Clouds,broken clouds,24-09-2016 18:00,4150,18:00
None,292.95,0,0,80,Clouds,broken clouds,24-09-2016 19:00,3608,19:00
None,292.6,0,0,80,Clouds,broken clouds,24-09-2016 20:00,3135,20:00
None,292.6,0,0,92,Clouds,overcast clouds,24-09-2016 21:00,2937,21:00
None,292.43,0,0,92,Clouds,overcast clouds,24-09-2016 22:00,2734,22:00
None,292.57,0,0,92,Clouds,overcast clouds,24-09-2016 23:00,2540,23:00
None,292.74,0,0,92,Rain,moderate rain,25-09-2016 00:00,1409,00:00
None,292.65,0,0,92,Rain,moderate rain,25-09-2016 01:00,1000,01:00
None,292.69,0,0,92,Rain,moderate rain,25-09-2016 02:00,656,02:00
None,292.6,0.25,0,80,Rain,light rain,25-09-2016 03:00,412,03:00
None,292.84,0,0,80,Rain,moderate rain,25-09-2016 04:00,375,04:00
None,293.01,1.27,0,80,Rain,moderate rain,25-09-2016 05:00,541,05:00
None,292.2,0,0,88,Rain,light rain,25-09-2016 06:00,890,06:00
None,290.28,2.54,0,88,Rain,moderate rain,25-09-2016 07:00,1293,07:00
None,289.69,2.03,0,88,Rain,moderate rain,25-09-2016 08:00,1963,08:00
None,288.01,0,0,48,Rain,moderate rain,25-09-2016 09:00,2854,09:00
None,288.01,0,0,48,Rain,moderate rain,25-09-2016 10:00,3718,10:00
None,290.14,0,0,12,Clouds,few clouds,25-09-2016 11:00,4191,11:00
None,289.51,0,0,12,Clouds,few clouds,25-09-2016 12:00,4587,12:00
None,289.26,0,0,12,Clouds,few clouds,25-09-2016 13:00,4246,13:00
None,290.55,0,0,76,Clouds,broken clouds,25-09-2016 14:00,4118,14:00
None,289.68,0,0,76,Clouds,broken clouds,25-09-2016 15:00,4787,15:00
None,288.86,0.25,0,76,Rain,light rain,25-09-2016 16:00,4700,16:00
None,288.32,0.25,0,80,Rain,light rain,25-09-2016 18:00,4255,18:00
None,288.3,0,0,80,Clouds,broken clouds,25-09-2016 19:00,3520,19:00
None,288.03,0.25,0,80,Rain,light rain,25-09-2016 20:00,2710,20:00
None,287.73,0,0,48,Clouds,scattered clouds,25-09-2016 20:00,2710,20:00
None,286.76,0,0,48,Clouds,scattered clouds,25-09-2016 21:00,2153,21:00
None,285.95,0,0,48,Clouds,scattered clouds,25-09-2016 22:00,1821,22:00
None,285.12,0,0,12,Clouds,few clouds,25-09-2016 23:00,1261,23:00
None,284.67,0,0,12,Clouds,few clouds,26-09-2016 00:00,449,00:00
None,284.73,0,0,12,Clouds,few clouds,26-09-2016 01:00,528,01:00
None,284.69,0,0,32,Clouds,scattered clouds,26-09-2016 02:00,418,02:00
None,284.43,0,0,32,Clouds,scattered clouds,26-09-2016 03:00,392,03:00
None,283.88,0,0,32,Clouds,scattered clouds,26-09-2016 04:00,922,04:00
None,283.47,0,0,80,Clouds,broken clouds,26-09-2016 05:00,2830,05:00
None,283.33,0,0,80,Clouds,broken clouds,26-09-2016 06:00,5646,06:00
None,283.19,0,0,80,Clouds,broken clouds,26-09-2016 07:00,6049,07:00
None,282.91,0,0,56,Clouds,broken clouds,26-09-2016 08:00,5900,08:00
None,283.01,0,0,0,Clear,Sky is Clear,26-09-2016 09:00,4697,09:00
None,284.02,0,0,0,Clear,Sky is Clear,26-09-2016 10:00,3878,10:00
None,285.43,0,0,0,Clear,Sky is Clear,26-09-2016 11:00,4210,11:00
None,287.47,0,0,0,Clear,Sky is Clear,26-09-2016 12:00,4170,12:00
None,288.59,0,0,0,Clear,Sky is Clear,26-09-2016 13:00,4321,13:00
None,289.82,0,0,0,Clear,Sky is Clear,26-09-2016 14:00,4639,14:00
None,291.31,0,0,36,Clouds,scattered clouds,26-09-2016 15:00,5124,15:00
None,292.17,0,0,36,Clouds,scattered clouds,26-09-2016 16:00,6022,16:00
None,291.2,0,0,36,Clouds,scattered clouds,26-09-2016 17:00,5439,17:00
None,290.38,0,0,68,Clouds,broken clouds,26-09-2016 18:00,4044,18:00
None,288.7,0,0,68,Clouds,broken clouds,26-09-2016 19:00,2986,19:00
None,286.76,0,0,68,Clouds,broken clouds,26-09-2016 20:00,2277,20:00
None,285.22,0,0,20,Clouds,few clouds,26-09-2016 21:00,1842,21:00
None,285.28,0,0,20,Clouds,few clouds,26-09-2016 22:00,1475,22:00
None,284.85,0,0,20,Clouds,few clouds,26-09-2016 23:00,845,23:00
None,284.29,0,0,0,Clear,Sky is Clear,27-09-2016 00:00,499,00:00
None,283.65,0,0,0,Clear,Sky is Clear,27-09-2016 01:00,281,01:00
None,283.35,0,0,0,Clear,Sky is Clear,27-09-2016 02:00,221,02:00
None,283.02,0,0,32,Clouds,scattered clouds,27-09-2016 03:00,309,03:00
None,282.46,0,0,32,Clouds,scattered clouds,27-09-2016 04:00,788,04:00
None,282.18,0,0,32,Clouds,scattered clouds,27-09-2016 05:00,2823,05:00
None,281.76,0,0,0,Clear,Sky is Clear,27-09-2016 06:00,5750,06:00
None,281.86,0,0,36,Clouds,scattered clouds,27-09-2016 08:00,5537,08:00
None,283.5,0,0,12,Clouds,few clouds,27-09-2016 09:00,4531,09:00
None,285.45,0,0,12,Clouds,few clouds,27-09-2016 10:00,3968,10:00
None,285.13,0,0,12,Clouds,few clouds,27-09-2016 10:00,3968,10:00
None,286.19,0,0,12,Clouds,few clouds,27-09-2016 11:00,4281,11:00
None,287.2,0,0,80,Clouds,broken clouds,27-09-2016 12:00,4406,12:00
None,287.42,0,0,80,Clouds,broken clouds,27-09-2016 13:00,4232,13:00
None,287.43,0,0,92,Rain,light rain,27-09-2016 14:00,4505,14:00
None,287.61,0,0,92,Rain,light rain,27-09-2016 15:00,5062,15:00
None,286.57,0,0,92,Rain,light rain,27-09-2016 16:00,6054,16:00
None,285.59,0,0,92,Rain,light rain,27-09-2016 17:00,5442,17:00
None,283.15,0.25,0,92,Rain,light rain,27-09-2016 18:00,4001,18:00
None,282.88,0.28,0,92,Rain,light rain,27-09-2016 19:00,2813,19:00
None,282.59,0,0,56,Rain,light rain,27-09-2016 20:00,2576,20:00
None,282.45,0,0,56,Rain,light rain,27-09-2016 21:00,3382,21:00
None,282.29,0,0,56,Rain,light rain,27-09-2016 22:00,1866,22:00
None,282.18,0,0,48,Clouds,scattered clouds,27-09-2016 23:00,952,23:00
None,282.04,0,0,48,Clouds,scattered clouds,28-09-2016 00:00,500,00:00
None,281.91,0,0,48,Clouds,scattered clouds,28-09-2016 01:00,312,01:00
None,282.46,0,0,92,Clouds,overcast clouds,28-09-2016 02:00,237,02:00
None,282.46,0,0,92,Clouds,overcast clouds,28-09-2016 03:00,341,03:00
None,282.12,0,0,92,Clouds,overcast clouds,28-09-2016 04:00,843,04:00
None,281.74,0,0,56,Clouds,broken clouds,28-09-2016 05:00,2844,05:00
None,282.04,0,0,56,Clouds,broken clouds,28-09-2016 06:00,5691,06:00
None,282.73,0,0,56,Clouds,broken clouds,28-09-2016 07:00,6228,07:00
None,283.85,0,0,92,Clouds,overcast clouds,28-09-2016 08:00,5703,08:00
None,285,0,0,12,Clouds,few clouds,28-09-2016 09:00,4900,09:00
None,285.62,0,0,12,Clouds,few clouds,28-09-2016 10:00,4253,10:00
None,286.92,0,0,12,Clouds,few clouds,28-09-2016 11:00,4392,11:00
None,288.02,0,0,56,Clouds,broken clouds,28-09-2016 12:00,4501,12:00
None,288.29,0,0,56,Clouds,broken clouds,28-09-2016 13:00,4285,13:00
None,288.76,0,0,88,Clouds,overcast clouds,28-09-2016 14:00,4796,14:00
None,288.8,0,0,88,Clouds,overcast clouds,28-09-2016 15:00,5376,15:00
None,288.72,0,0,88,Clouds,overcast clouds,28-09-2016 16:00,6443,16:00
None,288.58,0,0,88,Clouds,overcast clouds,28-09-2016 17:00,5719,17:00
None,288.16,0,0,88,Clouds,overcast clouds,28-09-2016 18:00,4341,18:00
None,287.32,0,0,88,Clouds,overcast clouds,28-09-2016 19:00,3141,19:00
None,286.63,0,0,0,Clear,Sky is Clear,28-09-2016 20:00,2534,20:00
None,285.94,0,0,0,Clear,Sky is Clear,28-09-2016 21:00,2261,21:00
None,284.55,0,0,0,Clear,Sky is Clear,28-09-2016 22:00,1156,22:00
None,283.71,0,0,0,Clear,Sky is Clear,28-09-2016 23:00,713,23:00
None,283.55,0,0,0,Clear,Sky is Clear,29-09-2016 00:00,420,00:00
None,282.73,0,0,0,Clear,Sky is Clear,29-09-2016 01:00,359,01:00
None,282.03,0,0,0,Clear,Sky is Clear,29-09-2016 02:00,253,02:00
None,281.75,0,0,0,Clear,Sky is Clear,29-09-2016 03:00,359,03:00
None,281.34,0,0,0,Clear,Sky is Clear,29-09-2016 04:00,841,04:00
None,281.31,0.25,0,0,Rain,light rain,29-09-2016 05:00,2847,05:00
None,280.77,0,0,0,Clear,Sky is Clear,29-09-2016 06:00,5830,06:00
None,280.36,0,0,0,Clear,Sky is Clear,29-09-2016 07:00,6307,07:00
None,280.93,0,0,0,Clear,Sky is Clear,29-09-2016 08:00,5836,08:00
None,280.93,0,0,0,Clear,Sky is Clear,29-09-2016 09:00,4874,09:00
None,285.83,0,0,0,Clear,Sky is Clear,29-09-2016 10:00,4365,10:00
None,287.45,0,0,0,Clear,Sky is Clear,29-09-2016 11:00,4387,11:00
None,289.06,0,0,12,Clouds,few clouds,29-09-2016 12:00,4484,12:00
None,290.93,0,0,12,Clouds,few clouds,29-09-2016 13:00,4413,13:00
None,291.74,0,0,0,Clear,Sky is Clear,29-09-2016 14:00,4569,14:00
None,292.01,0,0,0,Clear,Sky is Clear,29-09-2016 15:00,5263,15:00
None,293.24,0,0,0,Clear,Sky is Clear,29-09-2016 16:00,6299,16:00
None,291.75,0,0,0,Clear,Sky is Clear,29-09-2016 17:00,5551,17:00
None,290.36,0,0,0,Clear,Sky is Clear,29-09-2016 18:00,4132,18:00
None,287.86,0,0,0,Clear,Sky is Clear,29-09-2016 19:00,3435,19:00
None,287.86,0,0,0,Clear,Sky is Clear,29-09-2016 19:00,3435,19:00
None,285.91,0,0,0,Clear,Sky is Clear,29-09-2016 20:00,2765,20:00
None,284.31,0,0,0,Clear,Sky is Clear,29-09-2016 21:00,2443,21:00
None,284.37,0,0,0,Clear,Sky is Clear,29-09-2016 22:00,2076,22:00
None,284.53,0,0,0,Clear,Sky is Clear,29-09-2016 23:00,1116,23:00
None,284.26,0,0,0,Clear,Sky is Clear,30-09-2016 00:00,660,00:00
None,283.99,0,0,0,Clear,Sky is Clear,30-09-2016 01:00,384,01:00
None,283.17,0,0,0,Clear,Sky is Clear,30-09-2016 02:00,281,02:00
None,282.43,0,0,0,Clear,Sky is Clear,30-09-2016 03:00,395,03:00
None,282.87,0,0,0,Clear,Sky is Clear,30-09-2016 04:00,810,04:00
None,283.23,0,0,0,Clear,Sky is Clear,30-09-2016 05:00,2588,05:00
None,283.02,0,0,0,Clear,Sky is Clear,30-09-2016 06:00,5522,06:00
None,283.17,0,0,0,Clear,Sky is Clear,30-09-2016 07:00,6301,07:00
None,283.68,0,0,0,Clear,Sky is Clear,30-09-2016 08:00,5267,08:00
None,284.03,0,0,0,Clear,Sky is Clear,30-09-2016 09:00,4692,09:00
None,284.54,0,0,0,Clear,Sky is Clear,30-09-2016 10:00,4383,10:00
None,286.93,0,0,0,Clear,Sky is Clear,30-09-2016 11:00,4607,11:00
None,288.83,0,0,0,Clear,Sky is Clear,30-09-2016 12:00,4718,12:00
None,291.58,0,0,0,Clear,Sky is Clear,30-09-2016 13:00,4443,13:00
None,293.54,0,0,8,Clear,sky is clear,30-09-2016 14:00,4980,14:00
None,294.43,0,0,8,Clear,sky is clear,30-09-2016 15:00,5183,15:00
None,294.47,0,0,8,Clear,sky is clear,30-09-2016 16:00,5756,16:00
None,293.16,0,0,24,Clouds,few clouds,30-09-2016 17:00,5028,17:00
None,292.06,0,0,24,Clouds,few clouds,30-09-2016 18:00,4540,18:00
None,289.84,0,0,24,Clouds,few clouds,30-09-2016 19:00,3593,19:00
None,288.59,0,0,36,Clouds,scattered clouds,30-09-2016 20:00,2947,20:00
None,287.93,0,0,36,Clouds,scattered clouds,30-09-2016 21:00,3722,21:00
None,287.37,0,0,36,Clouds,scattered clouds,30-09-2016 22:00,2442,22:00
None,286.61,0,0,20,Clouds,few clouds,30-09-2016 23:00,1727,23:00
None,286.22,0,0,20,Clouds,few clouds,01-10-2016 00:00,1195,00:00
None,285.6,0,0,20,Clouds,few clouds,01-10-2016 01:00,776,01:00
None,285.49,0,0,56,Clouds,broken clouds,01-10-2016 02:00,666,02:00
None,284.59,0,0,56,Clouds,broken clouds,01-10-2016 03:00,448,03:00
None,284.26,0,0,56,Clouds,broken clouds,01-10-2016 04:00,512,04:00
None,284.14,0,0,24,Clouds,few clouds,01-10-2016 05:00,958,05:00
None,283.95,0,0,24,Clouds,few clouds,01-10-2016 06:00,1655,06:00
None,283.86,0,0,24,Clouds,few clouds,01-10-2016 07:00,2535,07:00
None,284.15,0,0,20,Clouds,few clouds,01-10-2016 08:00,3462,08:00
None,285.09,0,0,0,Clear,Sky is Clear,01-10-2016 09:00,3758,09:00
None,285.8,0,0,0,Clear,Sky is Clear,01-10-2016 10:00,4089,10:00
None,287.46,0,0,0,Clear,Sky is Clear,01-10-2016 11:00,4432,11:00
None,291.29,0,0,12,Clouds,few clouds,01-10-2016 12:00,4557,12:00
None,293.8,0,0,12,Clouds,few clouds,01-10-2016 13:00,4421,13:00
None,294.8,0,0,12,Clouds,few clouds,01-10-2016 14:00,4289,14:00
None,295.51,0,0,0,Clear,Sky is Clear,01-10-2016 15:00,4361,15:00
None,298.03,0,0,0,Clear,Sky is Clear,01-10-2016 16:00,4109,16:00
None,294.26,0,0,0,Clear,Sky is Clear,01-10-2016 17:00,3927,17:00
None,293.01,0,0,0,Clear,Sky is Clear,01-10-2016 18:00,3800,18:00
None,290.55,0,0,0,Clear,Sky is Clear,01-10-2016 19:00,3434,19:00
None,288.6,0,0,0,Clear,Sky is Clear,01-10-2016 20:00,2937,20:00
None,287.76,0,0,0,Clear,Sky is Clear,01-10-2016 21:00,2787,21:00
None,288.15,0,0,0,Clear,Sky is Clear,01-10-2016 22:00,2981,22:00
None,285.69,0,0,0,Clear,Sky is Clear,01-10-2016 23:00,2165,23:00
None,285.8,0,0,32,Clouds,scattered clouds,02-10-2016 00:00,1794,00:00
None,284.75,0,0,32,Clouds,scattered clouds,02-10-2016 01:00,776,01:00
